date,type,value
19/11/18,close,112760.0000000
19/11/18,open,112760.0000000
19/11/18,high,112860.0000000
19/11/18,low,112750.0000000
19/11/18,close,112800.0000000
19/11/18,open,112790.0000000
19/11/18,high,112790.0000000
19/11/18,low,112750.0000000
19/11/18,close,112790.0000000
19/11/18,open,112790.0000000
19/11/18,high,112830.0000000
19/11/18,low,112770.0000000
19/11/18,close,112830.0000000
19/11/18,open,112820.0000000
19/11/18,high,112930.0000000
19/11/18,low,112810.0000000
19/11/18,close,112900.0000000
19/11/18,open,112900.0000000
19/11/18,high,112950.0000000
19/11/18,low,112870.0000000
19/11/18,close,112940.0000000
19/11/18,open,112940.0000000
19/11/18,high,112980.0000000
19/11/18,low,112930.0000000
19/11/18,close,112970.0000000
19/11/18,open,112960.0000000
19/11/18,high,112960.0000000
19/11/18,low,112900.0000000
19/11/18,close,112910.0000000
19/11/18,open,112920.0000000
19/11/18,high,112980.0000000
19/11/18,low,112910.0000000
19/11/18,close,112960.0000000
19/11/18,open,112980.0000000
19/11/18,high,112980.0000000
19/11/18,low,112910.0000000
19/11/18,close,112970.0000000
19/11/18,open,112970.0000000
19/11/18,high,112990.0000000
19/11/18,low,112900.0000000
19/11/18,close,112990.0000000
19/11/18,open,112990.0000000
19/11/18,high,112990.0000000
19/11/18,low,112930.0000000
19/11/18,close,112980.0000000
19/11/18,open,112970.0000000
19/11/18,high,113040.0000000
19/11/18,low,112950.0000000
19/11/18,close,113040.0000000
19/11/18,open,113030.0000000
19/11/18,high,113140.0000000
19/11/18,low,113020.0000000
19/11/18,close,113090.0000000
19/11/18,open,113100.0000000
19/11/18,high,113220.0000000
19/11/18,low,113090.0000000
19/11/18,close,113150.0000000
19/11/18,open,113150.0000000
19/11/18,high,113200.0000000
19/11/18,low,113000.0000000
19/11/18,close,113010.0000000
19/11/18,open,113010.0000000
19/11/18,high,113080.0000000
19/11/18,low,112930.0000000
19/11/18,close,112930.0000000
19/11/18,open,112940.0000000
19/11/18,high,112960.0000000
19/11/18,low,112880.0000000
19/11/18,close,112910.0000000
19/11/18,open,112900.0000000
19/11/18,high,112980.0000000
19/11/18,low,112900.0000000
19/11/18,close,112930.0000000
19/11/18,open,112930.0000000
19/11/18,high,112970.0000000
19/11/18,low,112920.0000000
19/11/18,close,112970.0000000
19/11/18,open,112970.0000000
19/11/18,high,113090.0000000
19/11/18,low,112960.0000000
19/11/18,close,113080.0000000
19/11/18,open,113090.0000000
19/11/18,high,113100.0000000
19/11/18,low,113040.0000000
19/11/18,close,113040.0000000
19/11/18,open,113050.0000000
19/11/18,high,113090.0000000
19/11/18,low,113010.0000000
19/11/18,close,113070.0000000
19/11/18,open,113090.0000000
19/11/18,high,113100.0000000
19/11/18,low,113030.0000000
19/11/18,close,113040.0000000
19/11/18,open,113040.0000000
19/11/18,high,113110.0000000
19/11/18,low,113010.0000000
19/11/18,close,113060.0000000
19/11/18,open,113060.0000000
19/11/18,high,113090.0000000
19/11/18,low,112950.0000000
19/11/18,close,113090.0000000
19/11/18,open,113090.0000000
19/11/18,high,113190.0000000
19/11/18,low,113050.0000000
19/11/18,close,113140.0000000
19/11/18,open,113140.0000000
19/11/18,high,113140.0000000
19/11/18,low,113070.0000000
19/11/18,close,113070.0000000
19/11/18,open,113070.0000000
19/11/18,high,113140.0000000
19/11/18,low,112910.0000000
19/11/18,close,112930.0000000
19/11/18,open,112930.0000000
19/11/18,high,112930.0000000
19/11/18,low,112780.0000000
19/11/18,close,112850.0000000
19/11/18,open,112850.0000000
19/11/18,high,112910.0000000
19/11/18,low,112840.0000000
19/11/18,close,112850.0000000
19/11/18,open,112850.0000000
19/11/18,high,112900.0000000
19/11/18,low,112830.0000000
19/11/18,close,112890.0000000
19/11/18,open,112870.0000000
19/11/18,high,112980.0000000
19/11/18,low,112870.0000000
19/11/18,close,112930.0000000
19/11/18,open,112950.0000000
19/11/18,high,113050.0000000
19/11/18,low,112950.0000000
19/11/18,close,113010.0000000
19/11/18,open,113010.0000000
19/11/18,high,113140.0000000
19/11/18,low,113010.0000000
19/11/18,close,113110.0000000
19/11/18,open,113120.0000000
19/11/18,high,113160.0000000
19/11/18,low,113040.0000000
19/11/18,close,113140.0000000
19/11/18,open,113150.0000000
19/11/18,high,113190.0000000
19/11/18,low,113110.0000000
19/11/18,close,113110.0000000
19/11/18,open,113110.0000000
19/11/18,high,113260.0000000
19/11/18,low,113110.0000000
19/11/18,close,113220.0000000
19/11/18,open,113240.0000000
19/11/18,high,113280.0000000
19/11/18,low,113180.0000000
19/11/18,close,113200.0000000
19/11/18,open,113200.0000000
19/11/18,high,113280.0000000
19/11/18,low,113200.0000000
19/11/18,close,113250.0000000
19/11/18,open,113290.0000000
19/11/18,high,113710.0000000
19/11/18,low,113290.0000000
19/11/18,close,113560.0000000
19/11/18,open,113590.0000000
19/11/18,high,113600.0000000
19/11/18,low,113500.0000000
19/11/18,close,113580.0000000
19/11/18,open,113590.0000000
19/11/18,high,113600.0000000
19/11/18,low,113500.0000000
19/11/18,close,113500.0000000
19/11/18,open,113500.0000000
19/11/18,high,113510.0000000
19/11/18,low,113360.0000000
19/11/18,close,113390.0000000
19/11/18,open,113380.0000000
19/11/18,high,113400.0000000
19/11/18,low,113330.0000000
19/11/18,close,113370.0000000
19/11/18,open,113360.0000000
19/11/18,high,113430.0000000
19/11/18,low,113360.0000000
19/11/18,close,113420.0000000
19/11/18,open,113410.0000000
19/11/18,high,113460.0000000
19/11/18,low,113400.0000000
19/11/18,close,113410.0000000
19/11/18,open,113400.0000000
19/11/18,high,113460.0000000
19/11/18,low,113350.0000000
19/11/18,close,113460.0000000
19/11/18,open,113460.0000000
19/11/18,high,113460.0000000
19/11/18,low,113410.0000000
19/11/18,close,113430.0000000
19/11/18,open,113430.0000000
19/11/18,high,113500.0000000
19/11/18,low,113390.0000000
19/11/18,close,113420.0000000
19/11/18,open,113410.0000000
19/11/18,high,113420.0000000
19/11/18,low,113340.0000000
19/11/18,close,113380.0000000
19/11/18,open,113390.0000000
19/11/18,high,113460.0000000
19/11/18,low,113380.0000000
19/11/18,close,113460.0000000
19/11/18,open,113450.0000000
19/11/18,high,113500.0000000
19/11/18,low,113440.0000000
19/11/18,close,113490.0000000
19/11/18,open,113500.0000000
19/11/18,high,113500.0000000
19/11/18,low,113400.0000000
19/11/18,close,113400.0000000
19/11/18,open,113420.0000000
19/11/18,high,113430.0000000
19/11/18,low,113400.0000000
19/11/18,close,113430.0000000
19/11/18,open,113430.0000000
19/11/18,high,113490.0000000
19/11/18,low,113410.0000000
19/11/18,close,113450.0000000
19/11/18,open,113450.0000000
19/11/18,high,113460.0000000
19/11/18,low,113320.0000000
19/11/18,close,113360.0000000
19/11/18,open,113360.0000000
19/11/18,high,113410.0000000
19/11/18,low,113360.0000000
19/11/18,close,113400.0000000
19/11/18,open,113390.0000000
19/11/18,high,113400.0000000
19/11/18,low,113330.0000000
19/11/18,close,113350.0000000
19/11/18,open,113350.0000000
19/11/18,high,113370.0000000
19/11/18,low,113310.0000000
19/11/18,close,113330.0000000
19/11/18,open,113320.0000000
19/11/18,high,113320.0000000
19/11/18,low,113240.0000000
19/11/18,close,113250.0000000
19/11/18,open,113260.0000000
19/11/18,high,113280.0000000
19/11/18,low,113230.0000000
19/11/18,close,113260.0000000
19/11/18,open,113250.0000000
19/11/18,high,113270.0000000
19/11/18,low,113210.0000000
19/11/18,close,113260.0000000
19/11/18,open,113270.0000000
19/11/18,high,113300.0000000
19/11/18,low,113220.0000000
19/11/18,close,113240.0000000
19/11/18,open,113220.0000000
19/11/18,high,113230.0000000
19/11/18,low,113140.0000000
19/11/18,close,113160.0000000
19/11/18,open,113150.0000000
19/11/18,high,113190.0000000
19/11/18,low,113050.0000000
19/11/18,close,113050.0000000
19/11/18,open,113070.0000000
19/11/18,high,113150.0000000
19/11/18,low,113050.0000000
19/11/18,close,113100.0000000
19/11/18,open,113100.0000000
19/11/18,high,113120.0000000
19/11/18,low,113080.0000000
19/11/18,close,113100.0000000
19/11/18,open,113100.0000000
19/11/18,high,113140.0000000
19/11/18,low,113080.0000000
19/11/18,close,113130.0000000
19/11/18,open,113130.0000000
19/11/18,high,113170.0000000
19/11/18,low,113120.0000000
19/11/18,close,113150.0000000
19/11/18,open,113130.0000000
19/11/18,high,113150.0000000
19/11/18,low,113080.0000000
19/11/18,close,113080.0000000
19/11/18,open,113080.0000000
19/11/18,high,113110.0000000
19/11/18,low,113070.0000000
19/11/18,close,113100.0000000
19/11/18,open,113110.0000000
19/11/18,high,113170.0000000
19/11/18,low,113110.0000000
19/11/18,close,113130.0000000
19/11/18,open,113130.0000000
19/11/18,high,113140.0000000
19/11/18,low,113110.0000000
19/11/18,close,113130.0000000
19/11/18,open,113140.0000000
19/11/18,high,113170.0000000
19/11/18,low,113130.0000000
19/11/18,close,113140.0000000
19/11/18,open,113110.0000000
19/11/18,high,113230.0000000
19/11/18,low,113110.0000000
19/11/18,close,113180.0000000
19/11/18,open,113180.0000000
19/11/18,high,113180.0000000
19/11/18,low,113100.0000000
19/11/18,close,113100.0000000
19/11/18,open,113120.0000000
19/11/18,high,113130.0000000
19/11/18,low,113070.0000000
19/11/18,close,113090.0000000
19/11/18,open,113100.0000000
19/11/18,high,113110.0000000
19/11/18,low,113010.0000000
19/11/18,close,113020.0000000
19/11/18,open,113010.0000000
19/11/18,high,113010.0000000
19/11/18,low,112930.0000000
19/11/18,close,112970.0000000
19/11/18,open,112960.0000000
19/11/18,high,113000.0000000
19/11/18,low,112940.0000000
19/11/18,close,113000.0000000
19/11/18,open,112990.0000000
19/11/18,high,113050.0000000
19/11/18,low,112990.0000000
19/11/18,close,113020.0000000
19/11/18,open,113010.0000000
19/11/18,high,113070.0000000
19/11/18,low,113000.0000000
19/11/18,close,113060.0000000
19/11/18,open,113060.0000000
19/11/18,high,113090.0000000
19/11/18,low,113050.0000000
19/11/18,close,113070.0000000
19/11/18,open,113060.0000000
19/11/18,high,113110.0000000
19/11/18,low,113020.0000000
19/11/18,close,113060.0000000
19/11/18,open,113070.0000000
19/11/18,high,113090.0000000
19/11/18,low,113010.0000000
19/11/18,close,113070.0000000
19/11/18,open,113070.0000000
19/11/18,high,113070.0000000
19/11/18,low,113020.0000000
19/11/18,close,113040.0000000
19/11/18,open,113010.0000000
19/11/18,high,113050.0000000
19/11/18,low,113000.0000000
19/11/18,close,113040.0000000
19/11/18,open,113050.0000000
19/11/18,high,113050.0000000
19/11/18,low,112970.0000000
19/11/18,close,112980.0000000
19/11/18,open,113000.0000000
19/11/18,high,113070.0000000
19/11/18,low,112950.0000000
19/11/18,close,112960.0000000
19/11/18,open,112950.0000000
19/11/18,high,112980.0000000
19/11/18,low,112910.0000000
19/11/18,close,112970.0000000
19/11/18,open,112960.0000000
19/11/18,high,112990.0000000
19/11/18,low,112880.0000000
19/11/18,close,112910.0000000
19/11/18,open,112910.0000000
19/11/18,high,112960.0000000
19/11/18,low,112900.0000000
19/11/18,close,112940.0000000
19/11/18,open,112940.0000000
19/11/18,high,112940.0000000
19/11/18,low,112860.0000000
19/11/18,close,112860.0000000
19/11/18,open,112870.0000000
19/11/18,high,112890.0000000
19/11/18,low,112670.0000000
19/11/18,close,112690.0000000
19/11/18,open,112700.0000000
19/11/18,high,112790.0000000
19/11/18,low,112680.0000000
19/11/18,close,112780.0000000
19/11/18,open,112770.0000000
19/11/18,high,112830.0000000
19/11/18,low,112760.0000000
19/11/18,close,112820.0000000
19/11/18,open,112800.0000000
19/11/18,high,112870.0000000
19/11/18,low,112790.0000000
19/11/18,close,112850.0000000
19/11/18,open,112850.0000000
19/11/18,high,112870.0000000
19/11/18,low,112830.0000000
19/11/18,close,112850.0000000
19/11/18,open,112840.0000000
19/11/18,high,112840.0000000
19/11/18,low,112770.0000000
19/11/18,close,112790.0000000
19/11/18,open,112790.0000000
19/11/18,high,112880.0000000
19/11/18,low,112790.0000000
19/11/18,close,112820.0000000
19/11/18,open,112820.0000000
19/11/18,high,112820.0000000
19/11/18,low,112780.0000000
19/11/18,close,112800.0000000
19/11/18,open,112780.0000000
19/11/18,high,112810.0000000
19/11/18,low,112720.0000000
19/11/18,close,112790.0000000
19/11/18,open,112770.0000000
19/11/18,high,112820.0000000
19/11/18,low,112730.0000000
19/11/18,close,112800.0000000
19/11/18,open,112800.0000000
19/11/18,high,112850.0000000
19/11/18,low,112760.0000000
19/11/18,close,112770.0000000
19/11/18,open,112760.0000000
19/11/18,high,112790.0000000
19/11/18,low,112710.0000000
19/11/18,close,112770.0000000
19/11/18,open,112750.0000000
19/11/18,high,112750.0000000
19/11/18,low,112680.0000000
19/11/18,close,112690.0000000
19/11/18,open,112700.0000000
19/11/18,high,112700.0000000
19/11/18,low,112640.0000000
19/11/18,close,112640.0000000
19/11/18,open,112640.0000000
19/11/18,high,112660.0000000
19/11/18,low,112610.0000000
19/11/18,close,112610.0000000
19/11/18,open,112610.0000000
19/11/18,high,112690.0000000
19/11/18,low,112610.0000000
19/11/18,close,112680.0000000
19/11/18,open,112680.0000000
19/11/18,high,112790.0000000
19/11/18,low,112670.0000000
19/11/18,close,112770.0000000
19/11/18,open,112770.0000000
19/11/18,high,112890.0000000
19/11/18,low,112770.0000000
19/11/18,close,112870.0000000
19/11/18,open,112860.0000000
19/11/18,high,112870.0000000
19/11/18,low,112800.0000000
19/11/18,close,112840.0000000
19/11/18,open,112840.0000000
19/11/18,high,112840.0000000
19/11/18,low,112810.0000000
19/11/18,close,112820.0000000
19/11/18,open,112810.0000000
19/11/18,high,112850.0000000
19/11/18,low,112800.0000000
19/11/18,close,112850.0000000
19/11/18,open,112850.0000000
19/11/18,high,112870.0000000
19/11/18,low,112800.0000000
19/11/18,close,112800.0000000
19/11/18,open,112800.0000000
19/11/18,high,112820.0000000
19/11/18,low,112780.0000000
19/11/18,close,112810.0000000
19/11/18,open,112820.0000000
19/11/18,high,112870.0000000
19/11/18,low,112790.0000000
19/11/18,close,112870.0000000
19/11/18,open,112870.0000000
19/11/18,high,112880.0000000
19/11/18,low,112770.0000000
19/11/18,close,112800.0000000
19/11/18,open,112780.0000000
19/11/18,high,112830.0000000
19/11/18,low,112770.0000000
19/11/18,close,112830.0000000
19/11/18,open,112830.0000000
19/11/18,high,112830.0000000
19/11/18,low,112770.0000000
19/11/18,close,112790.0000000
19/11/18,open,112780.0000000
19/11/18,high,112820.0000000
19/11/18,low,112750.0000000
19/11/18,close,112780.0000000
19/11/18,open,112790.0000000
19/11/18,high,112830.0000000
19/11/18,low,112770.0000000
19/11/18,close,112810.0000000
19/11/18,open,112800.0000000
19/11/18,high,112820.0000000
19/11/18,low,112770.0000000
19/11/18,close,112770.0000000
19/11/18,open,112770.0000000
19/11/18,high,112820.0000000
19/11/18,low,112760.0000000
19/11/18,close,112820.0000000
19/11/18,open,112820.0000000
19/11/18,high,112820.0000000
19/11/18,low,112730.0000000
19/11/18,close,112780.0000000
19/11/18,open,112780.0000000
19/11/18,high,112780.0000000
19/11/18,low,112740.0000000
19/11/18,close,112760.0000000
19/11/18,open,112760.0000000
19/11/18,high,112810.0000000
19/11/18,low,112760.0000000
19/11/18,close,112810.0000000
19/11/18,open,112820.0000000
19/11/18,high,112840.0000000
19/11/18,low,112800.0000000
19/11/18,close,112840.0000000
19/11/18,open,112850.0000000
19/11/18,high,112990.0000000
19/11/18,low,112850.0000000
19/11/18,close,112970.0000000
19/11/18,open,112950.0000000
19/11/18,high,112960.0000000
19/11/18,low,112890.0000000
19/11/18,close,112920.0000000
19/11/18,open,112920.0000000
19/11/18,high,112970.0000000
19/11/18,low,112910.0000000
19/11/18,close,112970.0000000
19/11/18,open,112960.0000000
19/11/18,high,112960.0000000
19/11/18,low,112860.0000000
19/11/18,close,112860.0000000
19/11/18,open,112860.0000000
19/11/18,high,112880.0000000
19/11/18,low,112810.0000000
19/11/18,close,112820.0000000
19/11/18,open,112820.0000000
19/11/18,high,112830.0000000
19/11/18,low,112780.0000000
19/11/18,close,112800.0000000
19/11/18,open,112810.0000000
19/11/18,high,112840.0000000
19/11/18,low,112790.0000000
19/11/18,close,112830.0000000
19/11/18,open,112830.0000000
19/11/18,high,112900.0000000
19/11/18,low,112830.0000000
19/11/18,close,112880.0000000
19/11/18,open,112870.0000000
19/11/18,high,112930.0000000
19/11/18,low,112870.0000000
19/11/18,close,112890.0000000
19/11/18,open,112900.0000000
19/11/18,high,112960.0000000
19/11/18,low,112900.0000000
19/11/18,close,112950.0000000
19/11/18,open,112950.0000000
19/11/18,high,113040.0000000
19/11/18,low,112940.0000000
19/11/18,close,113040.0000000
19/11/18,open,113030.0000000
19/11/18,high,113170.0000000
19/11/18,low,113020.0000000
19/11/18,close,113160.0000000
19/11/18,open,113160.0000000
19/11/18,high,113260.0000000
19/11/18,low,113140.0000000
19/11/18,close,113200.0000000
19/11/18,open,113200.0000000
19/11/18,high,113280.0000000
19/11/18,low,113190.0000000
19/11/18,close,113270.0000000
19/11/18,open,113270.0000000
19/11/18,high,113280.0000000
19/11/18,low,113200.0000000
19/11/18,close,113230.0000000
19/11/18,open,113240.0000000
19/11/18,high,113260.0000000
19/11/18,low,113180.0000000
19/11/18,close,113200.0000000
19/11/18,open,113200.0000000
19/11/18,high,113300.0000000
19/11/18,low,113200.0000000
19/11/18,close,113230.0000000
19/11/18,open,113220.0000000
19/11/18,high,113260.0000000
19/11/18,low,113180.0000000
19/11/18,close,113200.0000000
19/11/18,open,113210.0000000
19/11/18,high,113210.0000000
19/11/18,low,113130.0000000
19/11/18,close,113140.0000000
19/11/18,open,113140.0000000
19/11/18,high,113160.0000000
19/11/18,low,113130.0000000
19/11/18,close,113130.0000000
19/11/18,open,113130.0000000
19/11/18,high,113130.0000000
19/11/18,low,113070.0000000
19/11/18,close,113100.0000000
19/11/18,open,113110.0000000
19/11/18,high,113130.0000000
19/11/18,low,113040.0000000
19/11/18,close,113060.0000000
19/11/18,open,113040.0000000
19/11/18,high,113080.0000000
19/11/18,low,113010.0000000
19/11/18,close,113040.0000000
19/11/18,open,113060.0000000
19/11/18,high,113170.0000000
19/11/18,low,113050.0000000
19/11/18,close,113170.0000000
19/11/18,open,113170.0000000
19/11/18,high,113250.0000000
19/11/18,low,113170.0000000
19/11/18,close,113250.0000000
19/11/18,open,113240.0000000
19/11/18,high,113250.0000000
19/11/18,low,113160.0000000
19/11/18,close,113170.0000000
19/11/18,open,113180.0000000
19/11/18,high,113190.0000000
19/11/18,low,113130.0000000
